Order Number	Order Date	Order Type	Order Channel	Customer Number	Order Status	Grand Total	Points Issued	Points Redeemed	Store Number	Store Address	Store City	Store State	Product SKU	Product Name	Product Description	Model	Unit Price	Quantity	Original Quantity	Line Total	Line Status	Product URL	Out of Stock	BOPIS Eligible	Delivery In Stock
POS.522.20241222.2.86245	2024-12-22T11:36:31	Sales	Sales	2148568054	Purchased at store	84.22	78	0	522	466 Hackensack Ave	HACKENSACK	NJ	380981	SPEC ORDER SOFTWAR	SPEC ORDER SOFTWAR		128.99	1	1	0	Purchased at store		True	False	False
POS.522.20241222.2.86240	2024-12-22T11:09:15	Sales	Sales	2148568054	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20241222.2.86239	2024-12-22T11:08:49	Sales	Sales	2148568054	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20241222.2.86238	2024-12-22T11:08:19	Sales	Sales	2148568054	Purchased at store	0	500	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20241222.2.86237	2024-12-22T11:07:48	Sales	Sales	2148568054	Purchased at store	0	500	0	522	466 Hackensack Ave	HACKENSACK	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20241116.4.68152	2024-11-16T11:08:20	Sales	Sales	2148568054	Purchased at store	50.43	150	0	542	25 W Central Ave	BERGENFIELD	NJ	24596385	HERSHEY MLK CHC HR	HERSHEY MLK CHC HR		0.46	1	1	0	Purchased at store		True	False	False
POS.542.20241116.4.68152	2024-11-16T11:08:20	Sales	Sales	2148568054	Purchased at store	50.43	150	0	542	25 W Central Ave	BERGENFIELD	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	30.69	4	4	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.39.20241109.3.80789	2024-11-09T11:35:54	Sales	Sales	2148568054	Purchased at store	0	1000	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20241109.3.80788	2024-11-09T11:35:21	Sales	Sales	2148568054	Purchased at store	0	5000	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20241109.3.80787	2024-11-09T11:34:44	Sales	Sales	2148568054	Purchased at store	0	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.39.20241109.3.80786	2024-11-09T11:34:12	Sales	Sales	2148568054	Purchased at store	0	500	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	690806	COMPUTER RECYCLING	COMPUTER RECYCLING		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20241009.4.64044	2024-10-09T20:25:23	Sales	Sales	2148568054	Purchased at store	0	1000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241009.4.64043	2024-10-09T20:25:00	Sales	Sales	2148568054	Purchased at store	0	5000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.542.20241009.4.64042	2024-10-09T20:24:35	Sales	Sales	2148568054	Purchased at store	0	500	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20241009.4.64041	2024-10-09T20:24:07	Sales	Sales	2148568054	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.39.20240928.2.15212	2024-09-28T13:48:56	Sales	Sales	2148568054	Purchased at store	0	1000	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20240906.1.90298	2024-09-06T15:43:01	Sales	Sales	2148568054	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20240906.1.90297	2024-09-06T15:42:11	Sales	Sales	2148568054	Purchased at store	0	5000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20240906.1.90296	2024-09-06T15:41:43	Sales	Sales	2148568054	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.522.20240906.1.90295	2024-09-06T15:40:39	Sales	Sales	2148568054	Purchased at store	0	500	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20240831.3.42869	2024-08-31T13:53:38	Sales	Sales	2148568054	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20240831.3.42868	2024-08-31T13:53:00	Sales	Sales	2148568054	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20240810.2.7758	2024-08-10T19:21:35	Sales	Sales	2148568054	Purchased at store	0	5000	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20240810.2.7757	2024-08-10T19:21:18	Sales	Sales	2148568054	Purchased at store	0	5000	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20240810.2.7756	2024-08-10T19:20:58	Sales	Sales	2148568054	Purchased at store	0	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.39.20240810.2.7755	2024-08-10T19:20:37	Sales	Sales	2148568054	Purchased at store	0	500	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20240714.2.13098	2024-07-14T15:55:17	Sales	Sales	2148568054	Purchased at store	0.77	0	0	542	25 W Central Ave	BERGENFIELD	NJ	486110	5-TAB INSERT POLY	5-TAB INSERT POLY		3.99	1	1	0	Purchased at store		False	False	True
POS.542.20240714.2.13098	2024-07-14T15:55:17	Sales	Sales	2148568054	Purchased at store	0.77	0	0	542	25 W Central Ave	BERGENFIELD	NJ	486110	5-TAB INSERT POLY	5-TAB INSERT POLY		3.99	1	1	0	Purchased at store		False	False	True
POS.542.20240714.2.13098	2024-07-14T15:55:17	Sales	Sales	2148568054	Purchased at store	0.77	0	0	542	25 W Central Ave	BERGENFIELD	NJ	505711	TICONDEROGA YELLOW	Ticonderoga The World's Best Pencil Wooden Pencil, 2.2mm, #2 Soft Lead, 24/Pack (X13924X)	X13924X	3.99	1	1	0	Purchased at store	ticonderoga-the-world-s-best-pencil-wooden-pencil-2-2mm-2-soft-lead-2-dozen-x13924x/product_505711	False	True	True
POS.542.20240714.2.13098	2024-07-14T15:55:17	Sales	Sales	2148568054	Purchased at store	0.77	0	0	542	25 W Central Ave	BERGENFIELD	NJ	505711	TICONDEROGA YELLOW	Ticonderoga The World's Best Pencil Wooden Pencil, 2.2mm, #2 Soft Lead, 24/Pack (X13924X)	X13924X	3.99	1	1	0	Purchased at store	ticonderoga-the-world-s-best-pencil-wooden-pencil-2-2mm-2-soft-lead-2-dozen-x13924x/product_505711	False	True	True
POS.542.20240714.2.13098	2024-07-14T15:55:17	Sales	Sales	2148568054	Purchased at store	0.77	0	0	542	25 W Central Ave	BERGENFIELD	NJ	505711	TICONDEROGA YELLOW	Ticonderoga The World's Best Pencil Wooden Pencil, 2.2mm, #2 Soft Lead, 24/Pack (X13924X)	X13924X	3.99	1	1	0	Purchased at store	ticonderoga-the-world-s-best-pencil-wooden-pencil-2-2mm-2-soft-lead-2-dozen-x13924x/product_505711	False	True	True
POS.542.20240714.2.13098	2024-07-14T15:55:17	Sales	Sales	2148568054	Purchased at store	0.77	0	0	542	25 W Central Ave	BERGENFIELD	NJ	033172	EXPO LOW ODOR FINE	EXPO LOW ODOR FINE		4.99	1	1	0	Purchased at store		True	False	False
POS.542.20240714.2.13098	2024-07-14T15:55:17	Sales	Sales	2148568054	Purchased at store	0.77	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24589050	SHARPIE HL POCKET	Sharpie Stick Highlighter, Chisel Tip, Yellow, 4/Pack (1770695)	1770695	2.49	1	1	0	Purchased at store	sharpie-stick-pocket-highlighter-chisel-tip-yellow-4-pack-1770695/product_24589050	False	True	False
POS.542.20240714.2.13098	2024-07-14T15:55:17	Sales	Sales	2148568054	Purchased at store	0.77	0	0	542	25 W Central Ave	BERGENFIELD	NJ	395705	POSTIT 3X3 CANARY	"Post-it Notes, 3"" x 3"", Canary Collection, 50 Sheet/Pad, 4 Pads/Pack (5400)"	5400	3.29	1	1	0	Purchased at store	post-it-notes-3-x-3-canary-collection-50-sheet-pad-4-pads-pack-5400/product_395705	False	True	False
POS.542.20240714.2.13096	2024-07-14T15:45:17	Sales	Sales	2148568054	Purchased at store	1.03	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24581798	RIP STOP RPO BLACK	3Brand Russell Wilson Pro Nike Laptop Backpack, Medium, Black/Green (9AT047-023)	9AT047-023	60	1	1	0	Purchased at store	3brand-russell-wilson-pro-nike-laptop-backpack-medium-black-green-9at047-023/product_24581798	False	True	True
POS.542.20240714.2.13091	2024-07-14T15:19:53	Sales	Sales	2148568054	Purchased at store	0.27	0	0	542	25 W Central Ave	BERGENFIELD	NJ	505711	TICONDEROGA YELLOW	Ticonderoga The World's Best Pencil Wooden Pencil, 2.2mm, #2 Soft Lead, 24/Pack (X13924X)	X13924X	3.99	1	1	0	Purchased at store	ticonderoga-the-world-s-best-pencil-wooden-pencil-2-2mm-2-soft-lead-2-dozen-x13924x/product_505711	False	True	True
POS.542.20240714.2.13091	2024-07-14T15:19:53	Sales	Sales	2148568054	Purchased at store	0.27	0	0	542	25 W Central Ave	BERGENFIELD	NJ	300525	CRAYOLA 12CT COLOR	Crayola Colored Pencils, Assorted Colors, 12/Box (68-4012)	68-4012	1.99	1	1	0	Purchased at store	crayola-colored-pencils-assorted-colors-12-box-68-4012/product_300525	False	True	True
POS.542.20240714.2.13091	2024-07-14T15:19:53	Sales	Sales	2148568054	Purchased at store	0.27	0	0	542	25 W Central Ave	BERGENFIELD	NJ	2773034	12 INCH BEVELED WO	"Staples 12"" Wooden Standard Imperial Scale Ruler, Wooden (51881-CC)"	ST51881-CC	0.5	1	1	0	Purchased at store	staples-12-wooden-standard-imperial-scale-ruler-wooden-51881-cc/product_2773034	False	True	True
POS.542.20240714.2.13091	2024-07-14T15:19:53	Sales	Sales	2148568054	Purchased at store	0.27	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24476692	ELMERS GLUE STICKS	Elmer's Jumbo School Glue Washable Glue Sticks, 0.77 oz. (E578)	E578	6.29	1	1	0	Purchased at store	elmer-s-school-glue-washable-glue-sticks-77-oz-e578/product_24476692	False	True	True
POS.542.20240714.2.13091	2024-07-14T15:19:53	Sales	Sales	2148568054	Purchased at store	0.27	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24585052	STPLS PROGEL SINGL	Staples ProGel™ Retractable Gel Pen, Fine Point, 0.7mm, Blue Ink (ST62342)	ST62342-CC	1.79	1	1	0	Purchased at store	staples-progel-retractable-gel-pen-fine-point-0-7mm-blue-ink-st62342/product_24585052	False	True	False
POS.542.20240714.2.13091	2024-07-14T15:19:53	Sales	Sales	2148568054	Purchased at store	0.27	0	0	542	25 W Central Ave	BERGENFIELD	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	29.89	1	1	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.542.20240714.2.13080	2024-07-14T14:10:57	Sales	Sales	2148568054	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20240714.2.13079	2024-07-14T14:10:14	Sales	Sales	2148568054	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20240714.2.13078	2024-07-14T14:09:11	Sales	Sales	2148568054	Purchased at store	0	1500	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20240620.3.67383	2024-06-20T19:42:02	Sales	Sales	2148568054	Purchased at store	0.98	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24592780	SKITTLES GUMMIES O	SKITTLES GUMMIES O		3.19	1	1	0	Purchased at store		True	False	False
POS.39.20240620.3.67383	2024-06-20T19:42:02	Sales	Sales	2148568054	Purchased at store	0.98	0	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	29.09	2	2	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.39.20240620.2.1628	2024-06-20T19:19:55	Sales	Sales	2148568054	Purchased at store	0	1400	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20240620.2.1627	2024-06-20T19:19:25	Sales	Sales	2148568054	Purchased at store	0	500	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.39.20240620.2.1626	2024-06-20T19:19:02	Sales	Sales	2148568054	Purchased at store	0	500	0	39	501 Route 17 SOUTH, STE 1	PARAMUS	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.522.20240608.3.35260	2024-06-08T18:56:41	Sales	Sales	2148568054	Purchased at store	0	100	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	1	1	0	Purchased at store		True	False	False
POS.522.20240608.3.35259	2024-06-08T18:56:14	Sales	Sales	2148568054	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.542.20240508.2.5139	2024-05-08T19:40:28	Sales	Sales	2148568054	Purchased at store	0	0	0	542	25 W Central Ave	BERGENFIELD	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.542.20240508.2.5138	2024-05-08T19:39:39	Sales	Sales	2148568054	Purchased at store	0	2000	0	542	25 W Central Ave	BERGENFIELD	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.522.20240427.3.32356	2024-04-27T18:39:06	Sales	Sales	2148568054	Purchased at store	0	2000	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20240427.2.47730	2024-04-27T18:27:28	Sales	Sales	2148568054	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	24575356	TAKEAWAY BATTERY B	TAKEAWAY BATTERY B		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20240413.3.31293	2024-04-13T17:22:18	Sales	Sales	2148568054	Purchased at store	0	100	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	1	1	0	Purchased at store		True	False	False
POS.522.20240413.3.31292	2024-04-13T17:21:28	Sales	Sales	2148568054	Purchased at store	0	900	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	9	9	0	Purchased at store		True	False	False
POS.522.20240413.3.31291	2024-04-13T17:19:56	Sales	Sales	2148568054	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20240309.1.72167	2024-03-09T10:26:27	Sales	Sales	2148568054	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.522.20240302.3.27634	2024-03-02T17:35:18	Sales	Sales	2148568054	Purchased at store	388.09	30363	0	522	466 Hackensack Ave	HACKENSACK	NJ	24401678	BROTHER TN4313PK	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack (TN4313PK)	TN4313PK	218.49	2	2	0	Purchased at store	brother-tn-431-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-800-pages-3-pack-tn4313pk/product_24401678	False	False	True
POS.522.20240302.3.27634	2024-03-02T17:35:18	Sales	Sales	2148568054	Purchased at store	388.09	30363	0	522	466 Hackensack Ave	HACKENSACK	NJ	24405972	Coastwide Professional JSeries 1Ply Sma	Coastwide Professional JSeries 1Ply Sma		43.75	2	2	0	Purchased at store		True	False	False
POS.522.20240302.2.40396	2024-03-02T17:09:00	Sales	Sales	2148568054	Purchased at store	0	1000	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20240224.2.87376	2024-02-24T17:17:03	Sales	Sales	2148568054	Purchased at store	0	100	0	39	501 Route, SUITE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	1	1	0	Purchased at store		True	False	False
POS.39.20240219.2.86710	2024-02-19T19:41:25	Sales	Sales	2148568054	Purchased at store	1.15	1	0	39	501 Route, SUITE 1	PARAMUS	NJ	24428041	STAPLES 3/16 BBL R	"Staples 3/16"" Bubble Roll, 12"" x 200', Clear (ST59156)"	ST59156	32.99	1	1	0	Purchased at store	staples-3-16-bubble-roll-12-x-200-clear-st59156/product_24428041	False	True	False
POS.39.20240219.2.86710	2024-02-19T19:41:25	Sales	Sales	2148568054	Purchased at store	1.15	1	0	39	501 Route, SUITE 1	PARAMUS	NJ	24429055	STAPLES 5/16 BBL R	"Staples 5/16"" Bubble Roll, 12"" x 125', Clear (ST59158)"	ST59158	32.99	1	1	0	Purchased at store	staples-5-16-bubble-roll-12-x-125-clear-st59158/product_24429055	False	True	False
POS.39.20240219.2.86710	2024-02-19T19:41:25	Sales	Sales	2148568054	Purchased at store	1.15	1	0	39	501 Route, SUITE 1	PARAMUS	NJ	24428041	STAPLES 3/16 BBL R	"Staples 3/16"" Bubble Roll, 12"" x 200', Clear (ST59156)"	ST59156	32.99	1	1	0	Purchased at store	staples-3-16-bubble-roll-12-x-200-clear-st59156/product_24428041	False	True	False
POS.39.20240219.1.39006	2024-02-19T19:18:51	Sales	Sales	2148568054	Purchased at store	0	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.39.20240219.1.39005	2024-02-19T19:18:13	Sales	Sales	2148568054	Purchased at store	0	1900	0	39	501 Route, SUITE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	10	10	0	Purchased at store		True	False	False
POS.39.20240129.1.37325	2024-01-29T19:14:45	Sales	Sales	2148568054	Purchased at store	0	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.542.20231231.2.64641	2023-12-31T12:20:27	Sales	Sales	2148568054	Purchased at store	11.86	0	0	542	25 W Central Ave	BERGENFIELD	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	39.09	2	2	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.522.20231228.1.63528	2023-12-28T11:33:43	Sales	Sales	2148568054	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.522.20231228.1.63528	2023-12-28T11:33:43	Sales	Sales	2148568054	Purchased at store	0	0	0	522	466 Hackensack Ave	HACKENSACK	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.39.20231209.2.77709	2023-12-09T15:59:27	Sales	Sales	2148568054	Purchased at store	1.04	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	2244739	BROTHER P-TOUCH PT	Brother P-Touch PTM95 Portable Label Maker	PTM95	25.99	1	1	0	Purchased at store	brother-p-touch-ptm95-portable-label-maker/product_2244739	False	True	False
POS.39.20231209.2.77709	2023-12-09T15:59:27	Sales	Sales	2148568054	Purchased at store	1.04	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	24516904	SIGNATURE M650L RE	Logitech Signature M650 L Wireless Ergonomic Optical Mouse, Classic Red (910-006358)	910-006358	35.49	1	1	0	Purchased at store	logitech-signature-m650-l-wireless-optical-usb-mouse-classic-red-910-006358/product_24516904	False	True	False
POS.39.20231209.1.33621	2023-12-09T15:39:56	Sales	Sales	2148568054	Purchased at store	0	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	690307	OTHER TECHNOLOGY R	OTHER TECHNOLOGY R		0.01	1	1	0	Purchased at store		True	False	False
POS.39.20231127.2.75651	2023-11-27T18:01:06	Sales	Sales	2148568054	Purchased at store	1.02	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	24525832	KLEENEX ANTI VIRAL	Kleenex Antiviral Facial Tissue, 3-ply, 55 Tissues/Box, 4 Boxes/Pack (54506)	54506	7.74	1	1	0	Purchased at store	kleenex-antiviral-facial-tissue-3-ply-55-tissues-box-4-boxes-pack-54506/product_24525832	False	True	True
POS.39.20231127.2.75651	2023-11-27T18:01:06	Sales	Sales	2148568054	Purchased at store	1.02	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	24525832	KLEENEX ANTI VIRAL	Kleenex Antiviral Facial Tissue, 3-ply, 55 Tissues/Box, 4 Boxes/Pack (54506)	54506	7.74	1	1	0	Purchased at store	kleenex-antiviral-facial-tissue-3-ply-55-tissues-box-4-boxes-pack-54506/product_24525832	False	True	True
POS.39.20231127.2.75651	2023-11-27T18:01:06	Sales	Sales	2148568054	Purchased at store	1.02	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	24489891	APPLE AIRTAG 1-PAC	Apple AirTag Bluetooth Tracker (MX532AM/A)	MX532AM/A	29	2	2	0	Purchased at store	apple-airtag-tracker-mx532am-a/product_24489891	False	True	True
POS.39.20231127.2.75650	2023-11-27T17:57:51	Sales	Sales	2148568054	Purchased at store	0	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.39.20231127.2.75650	2023-11-27T17:57:51	Sales	Sales	2148568054	Purchased at store	0	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
POS.39.20231021.2.71103	2023-10-21T20:50:50	Sales	Sales	2148568054	Purchased at store	1.98	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	901974	EVIAN 1LITER 12PK	Evian Natural Spring Water, 33.8 oz., 12 Bottles/Pack (EVI10000)	EVI10000	45.09	2	2	0	Purchased at store	evian-water-1-liter-pack-of-12-evi10000/product_901974	False	False	True
POS.39.20231021.2.71099	2023-10-21T20:40:12	Sales	Sales	2148568054	Purchased at store	0	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	725137	INK RECYCLING LIMI	INK RECYCLING LIMI		0.01	20	20	0	Purchased at store		True	False	False
POS.39.20231021.2.71099	2023-10-21T20:40:12	Sales	Sales	2148568054	Purchased at store	0	0	0	39	501 Route, SUITE 1	PARAMUS	NJ	24535465	BATTERIES RECYCLIN	BATTERIES RECYCLIN		0.01	1	1	0	Purchased at store		False	False	True
9982935540	2023-10-29T20:19:02	SALES	WEB	2844696852	Delivered	378.7	0	0					24401670	Brother TN-223 Black/Cyan/Magenta/Yellow Standard Yield Toner Cartridge, Up to 1,400 Pages, 4/Pack (TN2234PK)	Brother TN-223 Black/Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 4/Pack (TN2234PK)	TN2234PK	259.49	1	1	205.58	Delivered	brother-tn-223-black-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-400-pages-4-pack-tn2234pk/product_24401670	False	False	True
9982935540	2023-10-29T20:19:02	SALES	WEB	2844696852	Delivered	378.7	0	0					24401678	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, Up to 1,800 Pages, 3/Pack (TN4313PK)	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack (TN4313PK)	TN4313PK	218.49	1	1	173.12	Delivered	brother-tn-431-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-800-pages-3-pack-tn4313pk/product_24401678	False	False	True
9916060315	2023-11-02T23:15:31	SALES	WEB	2844696852	Delivered	483.13	0	0					24401678	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, Up to 1,800 Pages, 3/Pack (TN4313PK)	Brother TN-431 Cyan/Magenta/Yellow Standard Yield Toner Cartridge, 3/Pack (TN4313PK)	TN4313PK	218.49	1	1	190.72	Delivered	brother-tn-431-cyan-magenta-yellow-standard-yield-toner-cartridge-up-to-1-800-pages-3-pack-tn4313pk/product_24401678	False	False	True
